,idf_weights
ardha,7.9502159301709
li,7.9502159301709
ngerjain,7.9502159301709
aim,7.9502159301709
segala,7.9502159301709
kaya,7.9502159301709
sengaja,7.9502159301709
ikzzz,7.9502159301709
selebrasi,7.9502159301709
voice,7.9502159301709
ngaku,7.9502159301709
berak,7.9502159301709
kinda,7.9502159301709
berat,7.9502159301709
lulus,7.9502159301709
reine,7.9502159301709
kaga,7.9502159301709
berasa,7.9502159301709
bg,7.9502159301709
kontennya,7.9502159301709
ih,7.9502159301709
viewers,7.9502159301709
rank,7.9502159301709
kondamang,7.9502159301709
ayam,7.9502159301709
nditunggu,7.9502159301709
ngakak,7.9502159301709
virtualyoutuber,7.9502159301709
sembuh,7.9502159301709
jadwalnya,7.9502159301709
ia,7.9502159301709
nthank,7.9502159301709
ioforia,7.9502159301709
bahas,7.9502159301709
hiburan,7.9502159301709
sejak,7.9502159301709
ato,7.9502159301709
hehehe,7.9502159301709
makanya,7.9502159301709
kesana,7.9502159301709
berbagi,7.9502159301709
iyh,7.9502159301709
berubah,7.9502159301709
donate,8.083747322795423
bawah,8.083747322795423
merupakan,8.083747322795423
kado,8.083747322795423
sans,8.083747322795423
kabur,8.083747322795423
uji,8.083747322795423
tangan,8.083747322795423
bayar,8.083747322795423
ahh,8.083747322795423
animek,8.083747322795423
down,8.083747322795423
wordart,8.083747322795423
istri,8.083747322795423
face,8.083747322795423
bs,8.083747322795423
wahh,8.083747322795423
subscribernya,8.083747322795423
pipis,8.083747322795423
seblak,8.083747322795423
ber,8.083747322795423
jadiin,8.083747322795423
pisode,8.083747322795423
jajan,8.083747322795423
njika,8.083747322795423
bukannya,8.083747322795423
tamatin,8.083747322795423
nagih,8.083747322795423
susah,8.083747322795423
bulu,8.083747322795423
elen,8.083747322795423
sd,8.083747322795423
jdi,8.083747322795423
tahu,8.083747322795423
merapat,8.083747322795423
jeti,8.083747322795423
jokes,8.083747322795423
sasuga,8.083747322795423
sapi,8.083747322795423
sapa,8.083747322795423
namaku,8.083747322795423
bebbb,8.083747322795423
nan,8.083747322795423
call,8.083747322795423
ld,8.083747322795423
sampurasun,8.083747322795423
abadi,8.083747322795423
open,8.083747322795423
bahkan,8.083747322795423
kepiting,8.083747322795423
only,8.083747322795423
quest,8.083747322795423
tinggi,8.083747322795423
darah,8.083747322795423
nona,8.083747322795423
alorant,8.083747322795423
wibnterima,8.083747322795423
tips,8.083747322795423
kerjaan,8.083747322795423
nyate,8.083747322795423
tiada,8.083747322795423
kesan,8.083747322795423
widih,8.083747322795423
onathon,8.083747322795423
wihh,8.083747322795423
csp,8.083747322795423
badan,8.083747322795423
rencana,8.083747322795423
raizu,8.083747322795423
reisth,8.083747322795423
reflek,8.083747322795423
travelers,8.083747322795423
red,8.083747322795423
trending,8.083747322795423
ayu,8.083747322795423
rasumaid,8.083747322795423
kesehatan,8.083747322795423
thr,8.083747322795423
pusing,8.083747322795423
twitchclips,8.083747322795423
nkobobrok,8.083747322795423
kagak,8.083747322795423
tdi,8.083747322795423
outlast,8.083747322795423
pp,8.083747322795423
bat,8.083747322795423
ngaji,8.083747322795423
our,8.083747322795423
kambing,8.083747322795423
kamera,8.083747322795423
tentang,8.083747322795423
tepat,8.083747322795423
ampun,8.083747322795423
last,8.083747322795423
digitalart,8.083747322795423
news,8.083747322795423
ndah,8.083747322795423
nostalgia,8.083747322795423
ajak,8.083747322795423
demi,8.083747322795423
puasanya,8.083747322795423
otsuid,8.083747322795423
tetapi,8.083747322795423
dj,8.083747322795423
mitii,8.083747322795423
test,8.083747322795423
weekly,8.083747322795423
dgn,8.083747322795423
diadakan,8.083747322795423
terserah,8.083747322795423
dibangunin,8.083747322795423
avtuber,8.083747322795423
isi,8.083747322795423
komentar,8.083747322795423
berarti,8.083747322795423
membuka,8.083747322795423
giliran,8.083747322795423
smp,8.083747322795423
gigi,8.083747322795423
semuaa,8.083747322795423
vtuberes,8.083747322795423
nsee,8.083747322795423
pertanyaan,8.083747322795423
family,8.083747322795423
song,8.083747322795423
gasss,8.083747322795423
idol,8.083747322795423
make,8.083747322795423
nbesok,8.083747322795423
membuat,8.083747322795423
semalem,8.083747322795423
ijin,8.083747322795423
semakin,8.083747322795423
games,8.083747322795423
makannya,8.083747322795423
galak,8.083747322795423
utc,8.083747322795423
gaesss,8.083747322795423
nbiar,8.083747322795423
mainin,8.083747322795423
gada,8.083747322795423
gabung,8.083747322795423
mainan,8.083747322795423
berhasil,8.083747322795423
ngerti,8.083747322795423
ganteng,8.083747322795423
indievtuber,8.083747322795423
girl,8.083747322795423
giveaway,8.083747322795423
hantu,8.083747322795423
views,8.083747322795423
hal,8.083747322795423
mas,8.083747322795423
vira,8.083747322795423
nhidrora,8.083747322795423
hebat,8.083747322795423
mati,8.083747322795423
penuh,8.083747322795423
version,8.083747322795423
napeegends,8.083747322795423
apr,8.083747322795423
bio,8.083747322795423
napakah,8.083747322795423
semuanyaa,8.083747322795423
mantep,8.083747322795423
serah,8.083747322795423
maybe,8.083747322795423
perjalanan,8.083747322795423
hololiveen,8.083747322795423
mekanik,8.083747322795423
grinding,8.083747322795423
nanya,8.083747322795423
hololivememes,8.083747322795423
gp,8.083747322795423
perkenalkan,8.083747322795423
pen,8.083747322795423
man,8.083747322795423
hp,8.083747322795423
archive,8.083747322795423
ho,8.083747322795423
pi,8.083747322795423
mencapai,8.083747322795423
us,8.083747322795423
bosen,8.083747322795423
ninggalin,8.083747322795423
subaru,8.083747322795423
sehat,8.083747322795423
botak,8.083747322795423
berdua,8.083747322795423
again,8.083747322795423
as,8.083747322795423
form,8.083747322795423
nandiadinata,8.083747322795423
seiso,8.083747322795423
stop,8.083747322795423
breaking,8.083747322795423
sekian,8.083747322795423
break,8.083747322795423
yakin,8.083747322795423
nelen,8.237898002622682
melanjutkan,8.237898002622682
de,8.237898002622682
orangnya,8.237898002622682
pagiiiiii,8.237898002622682
kenyang,8.237898002622682
kendor,8.237898002622682
episode,8.237898002622682
op,8.237898002622682
erofi,8.237898002622682
nmalem,8.237898002622682
sebesar,8.237898002622682
ja,8.237898002622682
timmy,8.237898002622682
msh,8.237898002622682
subuh,8.237898002622682
ril,8.237898002622682
hololivefanart,8.237898002622682
ngeloot,8.237898002622682
ngobrolin,8.237898002622682
membangun,8.237898002622682
skrng,8.237898002622682
sunday,8.237898002622682
seberapa,8.237898002622682
nyaa,8.237898002622682
deng,8.237898002622682
rui,8.237898002622682
kecuali,8.237898002622682
entah,8.237898002622682
hoshinova,8.237898002622682
otak,8.237898002622682
kedepannya,8.237898002622682
nand,8.237898002622682
google,8.237898002622682
gooo,8.237898002622682
naudisi,8.237898002622682
that,8.237898002622682
kwkwkw,8.237898002622682
goreng,8.237898002622682
hooh,8.237898002622682
moment,8.237898002622682
kelewatan,8.237898002622682
iofii,8.237898002622682
envtubers,8.237898002622682
napa,8.237898002622682
putri,8.237898002622682
kehadiranmu,8.237898002622682
serius,8.237898002622682
manusia,8.237898002622682
gura,8.237898002622682
shap,8.237898002622682
maret,8.237898002622682
kirim,8.237898002622682
mengunggah,8.237898002622682
kkc,8.237898002622682
havenice,8.237898002622682
rame,8.237898002622682
olivia,8.237898002622682
mataram,8.237898002622682
pilih,8.237898002622682
come,8.237898002622682
haruna,8.237898002622682
ramein,8.237898002622682
pikiran,8.237898002622682
masakin,8.237898002622682
masing,8.237898002622682
masalah,8.237898002622682
koboooo,8.237898002622682
kocak,8.237898002622682
tua,8.237898002622682
rdha,8.237898002622682
lusi,8.237898002622682
tuesday,8.237898002622682
count,8.237898002622682
top,8.237898002622682
rain,8.237898002622682
tongsis,8.237898002622682
palo,8.237898002622682
eve,8.237898002622682
nollie,8.237898002622682
damn,8.237898002622682
kazuha,8.237898002622682
noh,8.237898002622682
simp,8.237898002622682
heheevtubers,8.237898002622682
tl,8.237898002622682
daftar,8.237898002622682
niya,8.237898002622682
panggil,8.237898002622682
resuma,8.237898002622682
ketar,8.237898002622682
request,8.237898002622682
iyah,8.237898002622682
toh,8.237898002622682
cuphead,8.237898002622682
reply,8.237898002622682
marah,8.237898002622682
hadeh,8.237898002622682
onaeru,8.237898002622682
percaya,8.237898002622682
segitu,8.237898002622682
mulia,8.237898002622682
nyenyak,8.237898002622682
senang,8.237898002622682
nbuat,8.237898002622682
dokter,8.237898002622682
milestone,8.237898002622682
overlay,8.237898002622682
doa,8.237898002622682
kabar,8.237898002622682
halu,8.237898002622682
iki,8.237898002622682
lmao,8.237898002622682
sekitar,8.237898002622682
menerima,8.237898002622682
lembur,8.237898002622682
menghibur,8.237898002622682
ella,8.237898002622682
ngikut,8.237898002622682
loli,8.237898002622682
kaget,8.237898002622682
identity,8.237898002622682
gawe,8.237898002622682
nsudah,8.237898002622682
outfit,8.237898002622682
ibu,8.237898002622682
ngak,8.237898002622682
ibadah,8.237898002622682
soon,8.237898002622682
sdh,8.237898002622682
nd,8.237898002622682
mikir,8.237898002622682
donasi,8.237898002622682
lina,8.237898002622682
little,8.237898002622682
futsu,8.237898002622682
sasaki,8.237898002622682
inii,8.237898002622682
libur,8.237898002622682
start,8.237898002622682
menyenangkan,8.237898002622682
duty,8.237898002622682
jul,8.237898002622682
ohhh,8.237898002622682
owo,8.237898002622682
pagif,8.237898002622682
ohh,8.237898002622682
tamat,8.237898002622682
dota,8.237898002622682
pc,8.237898002622682
ncheck,8.237898002622682
livestreaming,8.237898002622682
ll,8.237898002622682
just,8.237898002622682
nkarena,8.237898002622682
ilang,8.237898002622682
tamu,8.237898002622682
dpt,8.237898002622682
desain,8.237898002622682
sonic,8.237898002622682
ngajak,8.237898002622682
gg,8.237898002622682
sadar,8.237898002622682
terkadang,8.237898002622682
termasuk,8.237898002622682
sekaligus,8.237898002622682
men,8.237898002622682
nyolong,8.237898002622682
tersesat,8.237898002622682
pantesan,8.237898002622682
diam,8.237898002622682
ngmt,8.237898002622682
font,8.237898002622682
streams,8.237898002622682
enaknya,8.237898002622682
lakukan,8.237898002622682
sejuta,8.237898002622682
otsuuu,8.237898002622682
semur,8.237898002622682
project,8.237898002622682
maafkan,8.237898002622682
jga,8.237898002622682
gmn,8.237898002622682
gmna,8.237898002622682
lagii,8.237898002622682
malak,8.237898002622682
emg,8.237898002622682
nfanart,8.237898002622682
laper,8.237898002622682
kalimat,8.237898002622682
dipanggil,8.237898002622682
minimal,8.237898002622682
ng,8.237898002622682
dingin,8.237898002622682
nvtubers,8.237898002622682
saling,8.237898002622682
nvtubersen,8.237898002622682
gelombang,8.237898002622682
some,8.237898002622682
gemes,8.237898002622682
kanjeng,8.237898002622682
dimainin,8.237898002622682
nstream,8.237898002622682
ngk,8.237898002622682
sok,8.237898002622682
sempat,8.237898002622682
ntonight,8.237898002622682
nfull,8.237898002622682
emosi,8.237898002622682
menarik,8.237898002622682
dik,8.237898002622682
diingetin,8.237898002622682
menang,8.237898002622682
tentu,8.237898002622682
sial,8.237898002622682
hope,8.237898002622682
caranya,8.237898002622682
bumi,8.237898002622682
aka,8.237898002622682
ucapan,8.237898002622682
will,8.237898002622682
cinta,8.237898002622682
berkai,8.237898002622682
bun,8.237898002622682
wwwww,8.237898002622682
zetacrylic,8.237898002622682
berkahnya,8.237898002622682
bantuin,8.237898002622682
bekerja,8.237898002622682
berkah,8.237898002622682
challenge,8.237898002622682
among,8.237898002622682
yaudah,8.237898002622682
ampe,8.237898002622682
vtuberclip,8.237898002622682
unbong,8.237898002622682
cewe,8.237898002622682
bertemu,8.237898002622682
verionliven,8.237898002622682
bingkisan,8.237898002622682
aneh,8.237898002622682
what,8.237898002622682
anaknya,8.237898002622682
tw,8.237898002622682
area,8.237898002622682
wkwkkwk,8.237898002622682
berusaha,8.237898002622682
ak,8.237898002622682
al,8.237898002622682
chloe,8.237898002622682
announcement,8.237898002622682
ala,8.237898002622682
beraktifitas,8.237898002622682
wkwkkw,8.237898002622682
audisinya,8.237898002622682
wkwkwkwkwkk,8.237898002622682
yeay,8.237898002622682
wahai,8.237898002622682
weh,8.237898002622682
canda,8.237898002622682
usah,8.237898002622682
awokawok,8.237898002622682
yoyop,8.237898002622682
well,8.237898002622682
bos,8.237898002622682
apapun,8.237898002622682
anyway,8.237898002622682
berkedok,8.237898002622682
bakar,8.237898002622682
mythialive,8.420219559416637
dilaksanakan,8.420219559416637
omedeto,8.420219559416637
blom,8.420219559416637
okay,8.420219559416637
skripsi,8.420219559416637
dimana,8.420219559416637
blessing,8.420219559416637
kukira,8.420219559416637
kuku,8.420219559416637
alasan,8.420219559416637
kuliner,8.420219559416637
blokir,8.420219559416637
sleep,8.420219559416637
omedetou,8.420219559416637
berani,8.420219559416637
tengkyu,8.420219559416637
momy,8.420219559416637
gelap,8.420219559416637
laporan,8.420219559416637
lapar,8.420219559416637
wkwkwkwkwk,8.420219559416637
lanjutan,8.420219559416637
mood,8.420219559416637
gemoy,8.420219559416637
generasi,8.420219559416637
australia,8.420219559416637
professional,8.420219559416637
canta,8.420219559416637
bobo,8.420219559416637
ginian,8.420219559416637
sobakwan,8.420219559416637
avatar,8.420219559416637
gess,8.420219559416637
lahh,8.420219559416637
movie,8.420219559416637
cantikk,8.420219559416637
proses,8.420219559416637
mudahan,8.420219559416637
dipake,8.420219559416637
smpe,8.420219559416637
kyknya,8.420219559416637
one,8.420219559416637
mulutnya,8.420219559416637
kyk,8.420219559416637
boba,8.420219559416637
dipalakin,8.420219559416637
ud,8.420219559416637
ohhhhh,8.420219559416637
siapp,8.420219559416637
dibuka,8.420219559416637
dibilang,8.420219559416637
klarifikasi,8.420219559416637
halal,8.420219559416637
sialan,8.420219559416637
ncongrats,8.420219559416637
ndateng,8.420219559416637
hana,8.420219559416637
khusus,8.420219559416637
kh,8.420219559416637
yoppp,8.420219559416637
short,8.420219559416637
harimu,8.420219559416637
ketir,8.420219559416637
negara,8.420219559416637
resident,8.420219559416637
youtubejuli,8.420219559416637
twt,8.420219559416637
ngab,8.420219559416637
rill,8.420219559416637
nfreetalk,8.420219559416637
rika,8.420219559416637
hahahaha,8.420219559416637
bahan,8.420219559416637
tes,8.420219559416637
devour,8.420219559416637
havegreat,8.420219559416637
nenvtuber,8.420219559416637
nemu,8.420219559416637
ajah,8.420219559416637
hayo,8.420219559416637
ohiofi,8.420219559416637
know,8.420219559416637
wita,8.420219559416637
care,8.420219559416637
rada,8.420219559416637
ohayou,8.420219559416637
radio,8.420219559416637
rage,8.420219559416637
uda,8.420219559416637
dikasi,8.420219559416637
skejulll,8.420219559416637
ohapi,8.420219559416637
momen,8.420219559416637
rakyat,8.420219559416637
ralive,8.420219559416637
kostum,8.420219559416637
kopi,8.420219559416637
wkkwkw,8.420219559416637
konnibunny,8.420219559416637
carry,8.420219559416637
bila,8.420219559416637
diculik,8.420219559416637
real,8.420219559416637
reading,8.420219559416637
oalah,8.420219559416637
cat,8.420219559416637
knp,8.420219559416637
kolestrol,8.420219559416637
singkat,8.420219559416637
rasuma,8.420219559416637
gundam,8.420219559416637
nava,8.420219559416637
sipaling,8.420219559416637
komunitas,8.420219559416637
sing,8.420219559416637
org,8.420219559416637
tch,8.420219559416637
sora,8.420219559416637
anjeng,8.420219559416637
bre,8.420219559416637
arc,8.420219559416637
umur,8.420219559416637
ff,8.420219559416637
fetish,8.420219559416637
buruan,8.420219559416637
permalukan,8.420219559416637
feat,8.420219559416637
perlu,8.420219559416637
subathon,8.420219559416637
mangat,8.420219559416637
mantan,8.420219559416637
tahniah,8.420219559416637
panggung,8.420219559416637
fallen,8.420219559416637
malemnya,8.420219559416637
film,8.420219559416637
freetalks,8.420219559416637
paginya,8.420219559416637
mai,8.420219559416637
forest,8.420219559416637
draw,8.420219559416637
fools,8.420219559416637
are,8.420219559416637
maka,8.420219559416637
maksud,8.420219559416637
yan,8.420219559416637
dtg,8.420219559416637
burung,8.420219559416637
anjayyy,8.420219559416637
menjelang,8.420219559416637
first,8.420219559416637
merah,8.420219559416637
facebook,8.420219559416637
party,8.420219559416637
sungkem,8.420219559416637
enggak,8.420219559416637
pendek,8.420219559416637
elu,8.420219559416637
sweet,8.420219559416637
pendaftaran,8.420219559416637
melawan,8.420219559416637
yacharoo,8.420219559416637
yabe,8.420219559416637
supaya,8.420219559416637
menangis,8.420219559416637
membantu,8.420219559416637
pemenang,8.420219559416637
